Entity,Code,Year,"Net enrolment rate, secondary, gender parity index (GPI)"
Least-developed countries,,1983,0.553849995136261
Least-developed countries,,1984,0.569570004940033
Least-developed countries,,1985,0.58459997177124
Least-developed countries,,1986,0.601429998874664
Least-developed countries,,1987,0.615890026092529
Least-developed countries,,1988,0.629199981689453
Least-developed countries,,1989,0.644640028476715
Least-developed countries,,1990,0.650960028171539
Least-developed countries,,1991,0.660529971122742
Least-developed countries,,1992,0.6756299734115601
Least-developed countries,,1993,0.6888499855995179
Least-developed countries,,1994,0.699079990386963
Least-developed countries,,1995,0.720730006694794
Least-developed countries,,1996,0.744260013103485
Least-developed countries,,1997,0.7692400217056271
Least-developed countries,,1998,0.796389997005463
Least-developed countries,,1999,0.818040013313293
Least-developed countries,,2000,0.8376399874687191
Least-developed countries,,2001,0.8485299944877621
Least-developed countries,,2002,0.8485699892044071
Least-developed countries,,2003,0.851339995861053
Least-developed countries,,2004,0.823819994926453
Least-developed countries,,2005,0.837700009346008
Least-developed countries,,2006,0.8339200019836429
Least-developed countries,,2007,0.837840020656586
Least-developed countries,,2008,0.840149998664856
Least-developed countries,,2009,0.8530700206756591
Least-developed countries,,2010,0.8739399909973141
Least-developed countries,,2011,0.890479981899261
Least-developed countries,,2012,0.8986499905586239
Least-developed countries,,2013,0.8968700170516971
Least-developed countries,,2014,0.897449970245361
Lebanon,LBN,2006,0.9944499731063839
Lebanon,LBN,2007,1.0178200006485
Lebanon,LBN,2008,1.00944995880127
Lebanon,LBN,2009,1.0092099905014
Lebanon,LBN,2010,1.0155500173568701
Lebanon,LBN,2011,1.00297999382019
Lebanon,LBN,2012,1.0033700466156
Lesotho,LSO,1971,1.4991600513458299
Lesotho,LSO,1973,1.44300997257233
Lesotho,LSO,1977,1.6319400072097798
Lesotho,LSO,1978,1.67711997032166
Lesotho,LSO,1979,1.77214002609253
Lesotho,LSO,1980,1.8666599988937398
Lesotho,LSO,1981,1.8902200460433998
Lesotho,LSO,1982,1.80131995677948
Lesotho,LSO,1983,2.17988991737366
Lesotho,LSO,1984,2.13131999969482
Lesotho,LSO,1985,2.06634998321533
Lesotho,LSO,1986,2.11617994308472
Lesotho,LSO,1991,2.14327001571655
Lesotho,LSO,1992,2.03894996643066
Lesotho,LSO,1993,2.02816009521484
Lesotho,LSO,1994,2.1718199253082298
Lesotho,LSO,1996,1.93513000011444
Lesotho,LSO,1998,2.30367994308472
Lesotho,LSO,1999,1.7613899707794198
Lesotho,LSO,2000,1.6880199909210198
Lesotho,LSO,2001,1.61627995967865
Lesotho,LSO,2002,1.58243000507355
Lesotho,LSO,2003,1.5748900175094598
Lesotho,LSO,2004,1.5865999460220301
Lesotho,LSO,2005,1.6052999496459999
Lesotho,LSO,2006,1.5920599699020401
Lesotho,LSO,2007,1.6211400032043501
Lesotho,LSO,2008,1.62336003780365
Lesotho,LSO,2009,1.6633000373840299
Lesotho,LSO,2010,1.6643600463867199
Lesotho,LSO,2011,1.6062799692153897
Lesotho,LSO,2012,1.5654799938201898
Lesotho,LSO,2014,1.56980001926422
Libya,LBY,1977,0.5818899869918821
Libya,LBY,1978,0.653349995613098
Libya,LBY,1979,0.69529002904892
Libya,LBY,1980,0.716329991817474
Libya,LBY,1981,0.730159997940063
Libya,LBY,1983,0.724290013313293
Liechtenstein,LIE,2004,0.952889978885651
Liechtenstein,LIE,2008,0.917739987373352
Liechtenstein,LIE,2010,0.889739990234375
Liechtenstein,LIE,2012,0.8977699875831601
Lithuania,LTU,1995,1.03929996490479
Lithuania,LTU,1998,1.01383996009827
Lithuania,LTU,1999,1.0080100297927899
Lithuania,LTU,2000,1.00608003139496
Lithuania,LTU,2001,1.0047199726104699
Lithuania,LTU,2006,1.0087599754333498
Lithuania,LTU,2007,1.01236999034882
Lithuania,LTU,2008,1.01423001289368
Lithuania,LTU,2009,1.01426994800568
Lithuania,LTU,2010,1.00601005554199
Lithuania,LTU,2011,1.0042500495910602
Lithuania,LTU,2012,1.0008100271225
Lithuania,LTU,2013,1.00206995010376
Lithuania,LTU,2014,1.00161004066467
Low and middle-income countries,,1998,0.8888599872589108
Low and middle-income countries,,1999,0.8922399878501891
Low and middle-income countries,,2000,0.8980699777603149
Low and middle-income countries,,2001,0.912240028381348
Low and middle-income countries,,2002,0.925059974193573
Low and middle-income countries,,2003,0.9372400045394901
Low and middle-income countries,,2004,0.9438899755477909
Low and middle-income countries,,2005,0.953459978103638
Low and middle-income countries,,2006,0.957210004329681
Low and middle-income countries,,2007,0.95933997631073
Low and middle-income countries,,2008,0.964070022106171
Low and middle-income countries,,2009,0.971629977226257
Low and middle-income countries,,2010,0.9776800274848941
Low and middle-income countries,,2011,0.984740018844604
Low and middle-income countries,,2012,0.9913700222969059
Low and middle-income countries,,2013,0.992780029773712
Low and middle-income countries,,2014,0.9952899813652042
Low-income countries,,1992,0.748690009117126
Low-income countries,,1993,0.743120014667511
Low-income countries,,1994,0.728290021419525
Low-income countries,,1995,0.73005998134613
Low-income countries,,1996,0.7357100248336791
Low-income countries,,1997,0.739480018615723
Low-income countries,,1998,0.746100008487701
Low-income countries,,1999,0.746900022029877
Low-income countries,,2000,0.749729990959167
Low-income countries,,2001,0.7523400187492371
Low-income countries,,2002,0.747739970684052
Low-income countries,,2003,0.753549993038177
Low-income countries,,2004,0.7507100105285641
Low-income countries,,2005,0.757179975509644
Low-income countries,,2006,0.754930019378662
Low-income countries,,2007,0.7605299949645999
Low-income countries,,2008,0.7637699842453
Low-income countries,,2009,0.774469971656799
Low-income countries,,2010,0.7932599782943729
Low-income countries,,2011,0.811370015144348
Low-income countries,,2012,0.825469970703125
Low-income countries,,2013,0.8389400243759159
Low-income countries,,2014,0.841430008411407
Lower-middle-income countries,,1999,0.8303499817848209
Lower-middle-income countries,,2000,0.8350800275802609
Lower-middle-income countries,,2001,0.8563799858093258
Lower-middle-income countries,,2002,0.873189985752106
Lower-middle-income countries,,2003,0.88959002494812
Lower-middle-income countries,,2004,0.8918200135231021
Lower-middle-income countries,,2005,0.898999989032745
Lower-middle-income countries,,2006,0.906629979610443
Lower-middle-income countries,,2007,0.911939978599548
Lower-middle-income countries,,2008,0.923370003700256
Lower-middle-income countries,,2009,0.939899981021881
Lower-middle-income countries,,2010,0.9548599720001221
Lower-middle-income countries,,2011,0.968590021133423
Lower-middle-income countries,,2012,0.9822900295257572
Lower-middle-income countries,,2013,0.984470009803772
Lower-middle-income countries,,2014,0.9896199703216549
Luxembourg,LUX,1971,0.97623997926712
Luxembourg,LUX,1972,0.992139995098114
Luxembourg,LUX,1973,1.0201699733734102
Luxembourg,LUX,1974,1.04922997951508
Luxembourg,LUX,1975,1.0355099439621
Luxembourg,LUX,1976,1.01581001281738
Luxembourg,LUX,1977,1.0145800113678
Luxembourg,LUX,1982,0.9672200083732609
Luxembourg,LUX,1983,0.948059976100922
Luxembourg,LUX,1984,0.9611499905586239
Luxembourg,LUX,1986,1.01554000377655
Luxembourg,LUX,1987,1.02787005901337
Luxembourg,LUX,1988,1.05745995044708
Luxembourg,LUX,1996,1.08155000209808
Luxembourg,LUX,1997,1.08388996124268
Luxembourg,LUX,1999,1.05642998218536
Luxembourg,LUX,2000,1.0605499744415299
Luxembourg,LUX,2001,1.0829900503158598
Luxembourg,LUX,2002,1.0684499740600601
Luxembourg,LUX,2003,1.06319999694824
Luxembourg,LUX,2004,1.06137001514435
Luxembourg,LUX,2005,1.06505000591278
Luxembourg,LUX,2006,1.05035996437073
Luxembourg,LUX,2007,1.03882002830505
Luxembourg,LUX,2008,1.03157997131348
Luxembourg,LUX,2010,1.03849005699158
Luxembourg,LUX,2011,1.04196000099182
Luxembourg,LUX,2012,1.03959000110626
Luxembourg,LUX,2013,1.03438997268677
Macao,MAC,1990,1.13839995861053
Macao,MAC,1992,1.0974199771881101
Macao,MAC,1999,1.06858003139496
Macao,MAC,2000,1.0676599740982098
Macao,MAC,2001,1.10327005386353
Macao,MAC,2002,1.1009099483490001
Macao,MAC,2003,1.0955300331115698
Macao,MAC,2004,1.07953000068665
Macao,MAC,2005,1.0743600130081201
Macao,MAC,2006,1.0651099681854201
Macao,MAC,2007,1.0429400205612198
Macao,MAC,2008,1.03395998477936
Macao,MAC,2009,1.04761004447937
Macao,MAC,2010,1.02705001831055
Macao,MAC,2011,1.02670001983643
Macao,MAC,2012,1.03852999210358
Macao,MAC,2013,1.0434999465942398
Macao,MAC,2014,1.03435003757477
Madagascar,MDG,2005,1.02251994609833
Madagascar,MDG,2007,1.00522994995117
Madagascar,MDG,2008,1.04472005367279
Madagascar,MDG,2009,0.9882599711418149
Madagascar,MDG,2011,0.9990800023078922
Madagascar,MDG,2012,1.00975000858307
Madagascar,MDG,2014,1.0363299846649199
Malawi,MWI,1999,0.779429972171783
Malawi,MWI,2000,0.738749980926514
Malawi,MWI,2001,0.810050010681152
Malawi,MWI,2002,0.8102800250053409
Malawi,MWI,2004,0.8511000275611881
Malawi,MWI,2005,0.8704100251197809
Malawi,MWI,2006,0.9130399823188778
Malawi,MWI,2007,0.8975499868392941
Malawi,MWI,2008,0.9123700261116031
Malawi,MWI,2009,0.9373300075531009
Malawi,MWI,2010,0.961499989032745
Malawi,MWI,2011,0.956520020961761
Malawi,MWI,2012,0.932420015335083
Malawi,MWI,2013,0.9428600072860721
Malawi,MWI,2014,0.9785500168800351
Maldives,MDV,1999,1.13469994068146
Maldives,MDV,2000,1.16023004055023
Maldives,MDV,2002,1.14170002937317
Mali,MLI,1971,0.30774998664855996
Mali,MLI,1991,0.572910010814667
Mali,MLI,2008,0.6547799706459051
Mali,MLI,2009,0.6612799763679499
Mali,MLI,2010,0.693560004234314
Mali,MLI,2011,0.705139994621277
Mali,MLI,2013,0.7979000210762021
Mali,MLI,2014,0.7600100040435791
Malta,MLT,1971,0.9913899898529049
Malta,MLT,1972,0.8925799727439879
Malta,MLT,1973,0.956709980964661
Malta,MLT,1974,0.933809995651245
Malta,MLT,1975,0.953549981117249
Malta,MLT,1976,0.9458100199699399
Malta,MLT,1977,0.9116700291633609
Malta,MLT,1978,0.9166899919509891
Malta,MLT,1979,0.90258002281189
Malta,MLT,1980,0.9402599930763241
Malta,MLT,1981,0.916790008544922
Malta,MLT,1982,0.92221999168396
Malta,MLT,1983,0.9543300271034241
Malta,MLT,1984,0.9463800191879269
Malta,MLT,1985,1.0237499475479102
Malta,MLT,1986,1.02908003330231
Malta,MLT,1987,1.0215300321579
Malta,MLT,1988,1.0210200548172
Malta,MLT,1989,0.986729979515076
Malta,MLT,1990,0.984279990196228
Malta,MLT,1991,0.981190025806427
Malta,MLT,1992,0.978389978408813
Malta,MLT,1993,0.972840011119843
Malta,MLT,1994,0.9497699737548829
Malta,MLT,1995,0.9865800142288209
Malta,MLT,1996,1.0718799829483001
Malta,MLT,1997,1.01758003234863
Malta,MLT,1998,1.01040995121002
Malta,MLT,1999,0.9827899932861329
Malta,MLT,2000,1.0025999546051
Malta,MLT,2001,1.00599002838135
Malta,MLT,2002,1.02997994422913
Malta,MLT,2003,1.0544400215148901
Malta,MLT,2004,1.10920000076294
Malta,MLT,2005,1.0921599864959701
Malta,MLT,2006,1.0944999456405602
Malta,MLT,2008,1.0196499824523901
Malta,MLT,2010,0.8655700087547299
Malta,MLT,2012,0.8756300210952759
Malta,MLT,2013,0.880680024623871
Malta,MLT,2014,0.892889976501465
Marshall Islands,MHL,2002,1.05750000476837
Marshall Islands,MHL,2007,1.05525994300842
Mauritania,MRT,2001,0.8101300001144409
Mauritania,MRT,2002,0.77758002281189
Mauritania,MRT,2004,0.839100003242493
Mauritania,MRT,2005,0.868759989738464
Mauritania,MRT,2006,0.884779989719391
Mauritania,MRT,2012,0.870239973068237
Mauritania,MRT,2013,0.8654299974441529
Mauritania,MRT,2014,0.9205399751663209
Mauritius,MUS,1981,0.962010025978088
Mauritius,MUS,1982,0.942579984664917
Mauritius,MUS,1998,1.02676999568939
Mauritius,MUS,1999,1.00240004062653
Mauritius,MUS,2000,0.981880009174347
Mauritius,MUS,2001,0.986029982566834
Mauritius,MUS,2002,1.01437997817993
Mauritius,MUS,2004,1.00987005233765
Mexico,MEX,1999,0.9874500036239621
Mexico,MEX,2000,0.9966899752616879
Mexico,MEX,2002,1.03032994270325
Mexico,MEX,2003,1.04317998886108
Mexico,MEX,2004,1.0503400564193701
Mexico,MEX,2005,1.0584199428558299
Mexico,MEX,2006,1.064120054245
Mexico,MEX,2007,1.06729996204376
Mexico,MEX,2008,1.0676200389862098
Mexico,MEX,2009,1.06561005115509
Mexico,MEX,2010,1.05587005615234
Mexico,MEX,2011,1.0490900278091402
Mexico,MEX,2012,1.04077005386353
Middle East and North Africa,,1970,0.67755001783371
Middle East and North Africa,,1971,0.677619993686676
Middle East and North Africa,,1972,0.69871997833252
Middle East and North Africa,,1973,0.6973900198936459
Middle East and North Africa,,1974,0.707090020179749
Middle East and North Africa,,1975,0.715650022029877
Middle East and North Africa,,1976,0.7224000096321109
Middle East and North Africa,,1977,0.7269300222396851
Middle East and North Africa,,1978,0.73565000295639
Middle East and North Africa,,1979,0.7380300164222721
Middle East and North Africa,,1980,0.7446900010108951
Middle East and North Africa,,1981,0.7550600171089169
Middle East and North Africa,,1982,0.7625200152397159
Middle East and North Africa,,1983,0.771969974040985
Middle East and North Africa,,1984,0.781470000743866
Middle East and North Africa,,1985,0.789740025997162
Middle East and North Africa,,1986,0.797720015048981
Middle East and North Africa,,1987,0.8081099987030029
Middle East and North Africa,,1988,0.820259988307953
Middle East and North Africa,,1989,0.8316900134086609
Middle East and North Africa,,1990,0.8389099836349491
Middle East and North Africa,,1991,0.847840011119843
Middle East and North Africa,,1992,0.8591899871826171
Middle East and North Africa,,1993,0.8701400160789491
Middle East and North Africa,,1994,0.879170000553131
Middle East and North Africa,,1995,0.8853200078010559
Middle East and North Africa,,1996,0.8911899924278259
Middle East and North Africa,,1997,0.898999989032745
Middle East and North Africa,,1998,0.9008299708366391
Middle East and North Africa,,1999,0.903829991817474
Middle East and North Africa,,2000,0.904070019721985
Middle East and North Africa,,2001,0.9065399765968319
Middle East and North Africa,,2002,0.910049974918365
Middle East and North Africa,,2003,0.9158300161361691
Middle East and North Africa,,2004,0.9141700267791751
Middle East and North Africa,,2005,0.918540000915527
Middle East and North Africa,,2006,0.923120021820068
Middle East and North Africa,,2007,0.928380012512207
Middle East and North Africa,,2008,0.931689977645874
Middle East and North Africa,,2009,0.9347699880599979
Middle East and North Africa,,2010,0.937569975852966
Middle East and North Africa,,2011,0.9410799741745
Middle East and North Africa,,2012,0.941609978675842
Middle East and North Africa,,2013,0.9345600008964542
Middle East and North Africa,,2014,0.941929996013641
Middle East and North Africa (excluding high-income countries),,1970,0.6459900140762329
Middle East and North Africa (excluding high-income countries),,1971,0.646430015563965
Middle East and North Africa (excluding high-income countries),,1972,0.672160029411316
Middle East and North Africa (excluding high-income countries),,1973,0.672290027141571
Middle East and North Africa (excluding high-income countries),,1974,0.683409988880157
Middle East and North Africa (excluding high-income countries),,1975,0.6940100193023678
Middle East and North Africa (excluding high-income countries),,1976,0.7025200128555301
Middle East and North Africa (excluding high-income countries),,1977,0.7082499861717221
Middle East and North Africa (excluding high-income countries),,1978,0.7190099954605099
Middle East and North Africa (excluding high-income countries),,1979,0.7221400141716
Middle East and North Africa (excluding high-income countries),,1980,0.7287700176239009
Middle East and North Africa (excluding high-income countries),,1981,0.739359974861145
Middle East and North Africa (excluding high-income countries),,1982,0.746619999408722
Middle East and North Africa (excluding high-income countries),,1983,0.755959987640381
Middle East and North Africa (excluding high-income countries),,1984,0.7655000090599059
Middle East and North Africa (excluding high-income countries),,1985,0.773790001869202
Middle East and North Africa (excluding high-income countries),,1986,0.7821499705314641
Middle East and North Africa (excluding high-income countries),,1987,0.792270004749298
Middle East and North Africa (excluding high-income countries),,1988,0.8045799732208249
Middle East and North Africa (excluding high-income countries),,1989,0.8165500164031979
Middle East and North Africa (excluding high-income countries),,1990,0.8250499963760379
Middle East and North Africa (excluding high-income countries),,1991,0.834550023078918
Middle East and North Africa (excluding high-income countries),,1992,0.8465300202369691
Middle East and North Africa (excluding high-income countries),,1993,0.857819974422455
Middle East and North Africa (excluding high-income countries),,1994,0.86751002073288
Middle East and North Africa (excluding high-income countries),,1995,0.873690009117126
Middle East and North Africa (excluding high-income countries),,1996,0.879260003566742
Middle East and North Africa (excluding high-income countries),,1997,0.887790024280548
Middle East and North Africa (excluding high-income countries),,1998,0.8899800181388859
Middle East and North Africa (excluding high-income countries),,1999,0.893060028553009
Middle East and North Africa (excluding high-income countries),,2000,0.8934500217437741
Middle East and North Africa (excluding high-income countries),,2001,0.895770013332367
Middle East and North Africa (excluding high-income countries),,2002,0.8993399739265441
Middle East and North Africa (excluding high-income countries),,2003,0.9053000211715699
Middle East and North Africa (excluding high-income countries),,2004,0.903199970722198
Middle East and North Africa (excluding high-income countries),,2005,0.9078199863433841
Middle East and North Africa (excluding high-income countries),,2006,0.9126499891281129
Middle East and North Africa (excluding high-income countries),,2007,0.918349981307983
Middle East and North Africa (excluding high-income countries),,2008,0.9217699766159059
Middle East and North Africa (excluding high-income countries),,2009,0.924989998340607
Middle East and North Africa (excluding high-income countries),,2010,0.928709983825684
Middle East and North Africa (excluding high-income countries),,2011,0.933390021324158
Middle East and North Africa (excluding high-income countries),,2012,0.9346899986267091
Middle East and North Africa (excluding high-income countries),,2013,0.9271500110626221
Middle East and North Africa (excluding high-income countries),,2014,0.935079991817474
Middle-income countries,,1998,0.89613002538681
Middle-income countries,,1999,0.8997799754142758
Middle-income countries,,2000,0.9059600234031681
Middle-income countries,,2001,0.9207999706268309
Middle-income countries,,2002,0.9348099827766422
Middle-income countries,,2003,0.94761997461319
Middle-income countries,,2004,0.955269992351532
Middle-income countries,,2005,0.965759992599487
Middle-income countries,,2006,0.970849990844727
Middle-income countries,,2007,0.973749995231628
Middle-income countries,,2008,0.979860007762909
Middle-income countries,,2009,0.9882299900054928
Middle-income countries,,2010,0.994199991226196
Middle-income countries,,2011,1.0012300014495799
Middle-income countries,,2012,1.0078699588775601
Middle-income countries,,2013,1.0086699724197399
Middle-income countries,,2014,1.01173996925354
Moldova,MDA,2000,1.0276800394058199
Moldova,MDA,2001,1.0313800573349001
Moldova,MDA,2002,1.03328001499176
Moldova,MDA,2003,1.0414500236511202
Moldova,MDA,2004,1.05224001407623
Moldova,MDA,2005,1.0349999666214
Moldova,MDA,2006,1.04198002815247
Moldova,MDA,2007,1.03219997882843
Moldova,MDA,2008,1.0412700176239
Moldova,MDA,2009,1.02306997776031
Moldova,MDA,2010,1.01740002632141
Moldova,MDA,2011,1.01631999015808
Moldova,MDA,2012,1.01067996025085
Moldova,MDA,2013,1.01338994503021
Moldova,MDA,2014,1.00812995433807
Mongolia,MNG,1995,1.34010004997253
Mongolia,MNG,1996,1.3168300390243501
Mongolia,MNG,1997,1.34556996822357
Mongolia,MNG,1998,1.3318599462509197
Mongolia,MNG,1999,1.27184998989105
Mongolia,MNG,2000,1.23816001415253
Mongolia,MNG,2001,1.2133400440216102
Mongolia,MNG,2002,1.18449997901917
Mongolia,MNG,2003,1.15006995201111
Mongolia,MNG,2004,1.1196399927139298
Mongolia,MNG,2005,1.1155400276184098
Mongolia,MNG,2006,1.1072299480438201
Mongolia,MNG,2014,1.03119003772736
Morocco,MAR,2005,0.882770001888275
Morocco,MAR,2006,0.8959299921989441
Morocco,MAR,2007,0.903840005397797
Morocco,MAR,2008,0.8993899822235111
Morocco,MAR,2010,0.905640006065369
Morocco,MAR,2011,0.903190016746521
Morocco,MAR,2012,0.8994899988174442
Mozambique,MOZ,1992,0.6037300229072571
Mozambique,MOZ,1993,0.613919973373413
Mozambique,MOZ,1994,0.619769990444183
Mozambique,MOZ,1995,0.639379978179932
Mozambique,MOZ,1999,0.6990399956703189
Mozambique,MOZ,2000,0.695460021495819
Mozambique,MOZ,2001,0.6984300017356869
Mozambique,MOZ,2002,0.72393000125885
Mozambique,MOZ,2004,0.779160022735596
Mozambique,MOZ,2005,0.78439998626709
Mozambique,MOZ,2006,0.81537002325058
Mozambique,MOZ,2007,0.8194500207901
Mozambique,MOZ,2008,0.842469990253448
Mozambique,MOZ,2009,0.87322998046875
Mozambique,MOZ,2010,0.893610000610352
Mozambique,MOZ,2011,0.9324300289154049
Mozambique,MOZ,2012,0.954089999198914
Mozambique,MOZ,2013,0.9772800207138058
Mozambique,MOZ,2014,0.9973199963569641
Myanmar,MMR,1999,0.972699999809265
Myanmar,MMR,2000,1.03912997245789
Myanmar,MMR,2001,0.9351999759674069
Myanmar,MMR,2002,0.9231799840927121
Myanmar,MMR,2003,0.9238499999046329
Myanmar,MMR,2004,0.9331499934196469
Myanmar,MMR,2005,0.9661800265312191
Myanmar,MMR,2006,0.974380016326904
Myanmar,MMR,2007,0.995630025863647
Myanmar,MMR,2009,1.0111700296402
Myanmar,MMR,2010,1.04505002498627
Myanmar,MMR,2014,1.0158499479293799
Namibia,NAM,1998,1.3615900278091397
Namibia,NAM,1999,1.2964400053024299
Namibia,NAM,2000,1.26792001724243
Namibia,NAM,2001,1.2669999599456798
Namibia,NAM,2002,1.1905399560928303
Namibia,NAM,2003,1.22663998603821
Namibia,NAM,2004,1.2328200340271
Namibia,NAM,2005,1.23070001602173
Namibia,NAM,2006,1.26274001598358
Namibia,NAM,2007,1.2748500108718899
Nauru,NRU,2012,0.9734399914741519
Nauru,NRU,2014,1.07150995731354
Nepal,NPL,2007,0.8663899898529049
Nepal,NPL,2008,0.8751099705696109
Nepal,NPL,2010,0.942619979381561
Nepal,NPL,2011,0.9863299727439879
Nepal,NPL,2012,1.02900004386902
Nepal,NPL,2013,1.04717004299164
Nepal,NPL,2014,1.07211995124817
Nepal,NPL,2015,1.07980000972748
Netherlands,NLD,1971,0.9035800099372859
Netherlands,NLD,1972,0.9254900217056271
Netherlands,NLD,1973,0.9450799822807309
Netherlands,NLD,1974,0.95796000957489
Netherlands,NLD,1975,0.9682800173759459
Netherlands,NLD,1976,0.9887400269508358
Netherlands,NLD,1977,0.993730008602142
Netherlands,NLD,1978,1.0030599832534801
Netherlands,NLD,1979,1.00459003448486
Netherlands,NLD,1980,1.01277005672455
Netherlands,NLD,1981,1.01725995540619
Netherlands,NLD,1982,1.0216499567031898
Netherlands,NLD,1983,1.02599000930786
Netherlands,NLD,1984,1.02437996864319
Netherlands,NLD,1985,1.02857005596161
Netherlands,NLD,1986,1.0326000452041602
Netherlands,NLD,1987,1.0276999473571802
Netherlands,NLD,1988,1.0275199413299598
Netherlands,NLD,1989,1.0254100561141999
Netherlands,NLD,1990,1.02706003189087
Netherlands,NLD,1991,1.02433001995087
Netherlands,NLD,1992,1.03110003471375
Netherlands,NLD,1993,1.03793001174927
Netherlands,NLD,1995,1.0065499544143701
Netherlands,NLD,1996,1.00723004341125
Netherlands,NLD,1997,1.00777995586395
Netherlands,NLD,2002,1.0040800571441701
Netherlands,NLD,2003,1.0099200010299698
Netherlands,NLD,2004,1.0110800266265898
Netherlands,NLD,2005,1.0220299959182702
Netherlands,NLD,2006,1.01582002639771
Netherlands,NLD,2007,1.01470005512238
Netherlands,NLD,2008,1.01328003406525
Netherlands,NLD,2009,1.01301002502441
Netherlands,NLD,2010,1.01266002655029
Netherlands,NLD,2011,1.01310002803802
Netherlands,NLD,2012,1.01092004776001
New Zealand,NZL,1977,1.01321995258331
New Zealand,NZL,1979,1.02643001079559
New Zealand,NZL,1980,1.01937997341156
New Zealand,NZL,1981,1.02117002010345
New Zealand,NZL,1982,1.03100001811981
New Zealand,NZL,1983,1.0229799747466999
New Zealand,NZL,1984,1.01576995849609
New Zealand,NZL,1985,1.01926004886627
New Zealand,NZL,1986,1.00859999656677
New Zealand,NZL,1987,1.00795996189117
New Zealand,NZL,1988,1.0005999803543102
New Zealand,NZL,1989,1.0023900270461998
New Zealand,NZL,1990,1.0068999528884899
New Zealand,NZL,1991,1.00409996509552
New Zealand,NZL,1992,1.00327003002167
New Zealand,NZL,1994,1.0352499485015898
New Zealand,NZL,1995,1.0118600130081201
New Zealand,NZL,1996,1.01875996589661
New Zealand,NZL,1997,1.01400995254517
New Zealand,NZL,1998,1.00915002822876
New Zealand,NZL,2002,1.0205500125884999
New Zealand,NZL,2009,1.00906002521515
New Zealand,NZL,2010,1.0100599527359
New Zealand,NZL,2011,1.00967001914978
New Zealand,NZL,2012,1.00811994075775
New Zealand,NZL,2013,1.01383996009827
New Zealand,NZL,2014,1.0170600414276099
Nicaragua,NIC,1971,0.985080003738403
Nicaragua,NIC,1980,1.23000001907349
Nicaragua,NIC,1983,1.64598000049591
Nicaragua,NIC,1984,1.3903399705886799
Nicaragua,NIC,1985,1.78576004505157
Nicaragua,NIC,1986,1.67487001419067
Nicaragua,NIC,1987,1.58062994480133
Nicaragua,NIC,1989,1.5920599699020401
Nicaragua,NIC,2000,1.2181099653243999
Nicaragua,NIC,2001,1.21188998222351
Nicaragua,NIC,2002,1.21187996864319
Nicaragua,NIC,2004,1.17413997650146
Nicaragua,NIC,2005,1.18428003787994
Nicaragua,NIC,2006,1.18561005592346
Nicaragua,NIC,2010,1.1744999885559098
Niger,NER,1974,0.36473000049591103
Niger,NER,1976,0.387250006198883
Niger,NER,1977,0.38198000192642206
Niger,NER,1978,0.37518998980522206
Niger,NER,1979,0.34299999475479104
Niger,NER,1981,0.391420006752014
Niger,NER,1990,0.382340013980865
Niger,NER,1991,0.38400998711586
Niger,NER,1997,0.565959990024567
Niger,NER,1999,0.597289979457855
Niger,NER,2001,0.609210014343262
Niger,NER,2002,0.6081900000572199
Niger,NER,2003,0.617760002613068
Niger,NER,2004,0.613829970359802
Niger,NER,2005,0.6535400152206421
Niger,NER,2007,0.616989970207214
Niger,NER,2008,0.608749985694885
Niger,NER,2009,0.605340003967285
Niger,NER,2010,0.6983399987220761
Niger,NER,2011,0.661679983139038
Niger,NER,2014,0.6730499863624569
North America,,1986,1.03910005092621
North America,,1987,1.0390700101852401
North America,,1988,1.0358099937439
North America,,1989,1.0325700044632
North America,,1990,1.02936005592346
North America,,1991,1.02619004249573
North America,,1992,1.02318000793457
North America,,1993,1.0201699733734102
North America,,1994,1.01692998409271
North America,,1995,1.0270700454711899
North America,,1996,1.01091003417969
North America,,1997,1.01394999027252
North America,,1998,1.01701998710632
North America,,1999,1.02023994922638
North America,,2000,1.02330005168915
North America,,2001,1.02339005470276
North America,,2002,1.0047199726104699
North America,,2003,1.01855003833771
North America,,2004,1.03289997577667
North America,,2005,1.03276002407074
North America,,2006,1.02573001384735
North America,,2007,1.0229899883270301
North America,,2008,1.01681995391846
North America,,2009,1.02458000183105
North America,,2010,1.01792001724243
North America,,2011,1.01760995388031
North America,,2012,1.02335000038147
North America,,2013,1.0146199464798
North America,,2014,1.02626001834869
North Macedonia,MKD,2005,0.9705399870872501
Norway,NOR,1978,1.0181100368499798
Norway,NOR,1979,1.04015004634857
Norway,NOR,1981,1.04761004447937
Norway,NOR,1982,1.05309998989105
Norway,NOR,1984,1.0455499887466402
Norway,NOR,1985,1.0422899723053
Norway,NOR,1986,1.03931999206543
Norway,NOR,1987,1.0355399847030602
Norway,NOR,1988,1.03807997703552
Norway,NOR,1989,1.03666996955872
Norway,NOR,1990,1.02428996562958
Norway,NOR,1991,1.0156999826431299
Norway,NOR,1992,1.0061000585556001
Norway,NOR,1993,1.00257003307343
Norway,NOR,1997,1.00468003749847
Norway,NOR,1998,1.00799000263214
Norway,NOR,1999,1.0079200267791701
Norway,NOR,2000,1.00961005687714
Norway,NOR,2001,1.00941002368927
Norway,NOR,2002,1.0107500553131101
Norway,NOR,2003,1.00878000259399
Norway,NOR,2004,1.0102000236511202
Norway,NOR,2005,1.0089299678802501
Norway,NOR,2006,1.00876998901367
Norway,NOR,2007,1.0062700510025
